sample_sha	sample_date	row_ident	verdict
cb32a4c	2026-09-20	binding_slot_unbound_absent_key	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	binding_template_missing	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	binding_template_unparsable	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	closure_pointer_ref_unresolvable	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	desk_state_shape	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	desk_state_unknown_value	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	emit_site_unregistered_could_not_verify	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	grade_arm_malformed	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	hook_not_executable_declared	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	lane_new_exists	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	migration_readback_disagrees	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	record_line_unbasised_hyphen	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	record_route_outside_set	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	retire_source_laws_absent	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	retire_source_not_writing	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	retire_source_uncommitted	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	retire_source_unpinned_anchor	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	trigger_verb_unknown	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	verify_check_failed	NO_MUTATION_RECORDED
cb32a4c	2026-09-20	workflow_binding_exists	NO_MUTATION_RECORDED
